,Id,Thumbnail,Name,Rating,BusinessName,UnitNo,PhoneNumber,OperationHours,CommunityRating,HighlightItems,FoodCategories
0,9290,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/ahcheng_sf.jpg,Ah Cheng Lao Huo Tang,70,Marsiling Mall Hawker Centre,01-03,,,0.0,"[{'Name': 'Herbal Soup', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/ahcheng_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]",['Herbal Soup']
1,9291,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/bukitpanjangdessert_sf.jpg,Bukit Panjang Dessert,68,Marsiling Mall Hawker Centre,01-04,,,70.0,"[{'Name': 'Desserts', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/bukitpanjangdessert_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]",['Dessert']
2,9292,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/woodlands888_sf.jpg,Woodlands 888 Cai Fa,69,Marsiling Mall Hawker Centre,01-05,,Mon - Sun: 7am-9pm,81.0,"[{'Name': 'Minced Meat Noodles', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': 'Fishball Noodles', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/woodlands888_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]","['Minced Meat Noodles', 'Fishball Noodles', 'Bak Chor Mee']"
3,9293,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201108/2FKDGS0iibBT_longhuacafe_sf.jpg,Long Hua Cafe,0,Marsiling Mall Hawker Centre,01-06,,"Mon - Sat: 2pm-Midnight, Closed on Sun",0.0,"[{'Name': 'Beverages', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201108/2FKDGS0iibBT_longhuacafe_sf.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Beverages']
4,9294,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201107/wcQj64OPxdmm_freshlymadehongkongstyle_sf.jpg,Freshly Made Hong Kong Style Zhu Chang Fen,78,Marsiling Mall Hawker Centre,01-07,,,0.0,"[{'Name': 'Chee Cheong Fun', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201107/wcQj64OPxdmm_freshlymadehongkongstyle_sf.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Chee Cheong Fun']
5,9295,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/meixiang_sf.jpg,Mei Xiang,0,Marsiling Mall Hawker Centre,01-08,,,80.0,"[{'Name': 'Beverages', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/meixiang_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]",['Beverages']
6,9296,https://oss.hawkerpedia.com.sg/hawkerpedia/highlight-item/20201108/enorDrbn2CKJ_xinxingjizhoupin_sf.jpg,Xin Xing Ji Zhou Pin,80,Marsiling Mall Hawker Centre,01-10,,Mon - Sun: 7am-9.30pm,0.0,"[{'Name': 'Porridge', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': '', 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/highlight-item/20201108/enorDrbn2CKJ_xinxingjizhoupin_sf.jpg', 'RedirectUrl': '', 'Type': 0, 'Rating': 99}]",['Porridge']
7,9297,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/changivillagefriedhokkienmee_sf.jpg,Changi Village Fried Hokkien Mee,70,Marsiling Mall Hawker Centre,01-11,,"Mon - Fri: 6am-2pm, Closed on Sat & Sun",70.0,"[{'Name': 'Hokkien Mee', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/changivillagefriedhokkienmee_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]",['Hokkien Mee']
8,9298,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/zhufu_sf.jpg,Zhu Fu Sugar Cane Juice,0,Marsiling Mall Hawker Centre,01-12,,,0.0,"[{'Name': 'Beverages', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/zhufu_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]",['Beverages']
9,9299,https://oss.hawkerpedia.com.sg/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/yinle_sf.jpg,Yinle Hot & Cold Beverages,0,Marsiling Mall Hawker Centre,01-13,,,0.0,"[{'Name': 'Beverages', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': 'Kaya Toast', 'Description': None, 'Image': '', 'RedirectUrl': None, 'Type': 1, 'Rating': 99}, {'Name': '', 'Description': None, 'Image': 'https://ewr1.vultrobjects.com/hawkerpedia/hawker-centre-manually/Marsiling Mall Hawker Centre/yinle_sf.jpg', 'RedirectUrl': None, 'Type': 0, 'Rating': 99}]","['Beverages', 'Kaya Toast']"
